           1  -0.0341469  -0.0341469 3.24647e-10
         666   -0.410658    -0.39646  0.00186815
         667   -0.407486   -0.396476  0.00186542
         668   -0.388639   -0.396464  0.00186266
         669   -0.368802   -0.396423  0.00186034
         670   -0.353641   -0.396359  0.00185866
         671   -0.353078   -0.396295  0.00185701
         672   -0.365889   -0.396249  0.00185479
         673   -0.361584   -0.396198  0.00185275
         674   -0.359069   -0.396143  0.00185082
         675   -0.340773   -0.396061   0.0018499
         676    -0.36239   -0.396011  0.00184783
         677   -0.373798   -0.395978  0.00184539
         678   -0.373974   -0.395946  0.00184296
         679   -0.394453   -0.395944  0.00184024
         680   -0.417948   -0.395976  0.00183782
         681   -0.427912   -0.396023  0.00183572
         682   -0.431989   -0.396076  0.00183379
         683   -0.421913   -0.396113  0.00183149
         684   -0.410565   -0.396135  0.00182894
         685   -0.435858   -0.396192  0.00182719
         686   -0.419314   -0.396226  0.00182483
         687    -0.39353   -0.396222  0.00182218
         688   -0.388445   -0.396211  0.00181957
         689   -0.406859   -0.396226  0.00181699
         690   -0.376119   -0.396197  0.00181459
         691   -0.375347   -0.396167  0.00181222
         692   -0.382107   -0.396147  0.00180971
         693   -0.386402   -0.396133  0.00180716
         694   -0.413143   -0.396157  0.00180472
         695   -0.400065   -0.396163  0.00180213
         696   -0.372154   -0.396128  0.00179987
         697   -0.398334   -0.396132  0.00179729
         698   -0.397743   -0.396134  0.00179472
         699      -0.382   -0.396114  0.00179226
         700   -0.399011   -0.396118  0.00178971
         701   -0.421728   -0.396154  0.00178753
         702   -0.445252   -0.396224  0.00178635
         703   -0.425999   -0.396267  0.00178431
         704   -0.409595   -0.396286  0.00178188
         705   -0.382361   -0.396266  0.00177946
         706   -0.368054   -0.396226  0.00177739
         707   -0.391928    -0.39622  0.00177488
         708   -0.406014   -0.396234  0.00177243
         709   -0.404795   -0.396246  0.00176997
         710   -0.403297   -0.396256  0.00176751
         711   -0.443209   -0.396322  0.00176625
         712   -0.485467   -0.396447  0.00176821
         713   -0.445879   -0.396516  0.00176708
         714   -0.395277   -0.396514  0.00176461
         715   -0.409118   -0.396532  0.00176223
         716   -0.474084    -0.39664  0.00176309
         717    -0.46633   -0.396738  0.00176331
         718   -0.434633    -0.39679  0.00176165
         719   -0.407186   -0.396805  0.00175926
         720   -0.386269    -0.39679  0.00175687
         721   -0.388337   -0.396778  0.00175448
         722   -0.376127    -0.39675  0.00175228
         723   -0.377992   -0.396724  0.00175005
         724   -0.360769   -0.396674  0.00174833
         725   -0.362061   -0.396626  0.00174657
         726   -0.353326   -0.396567  0.00174519
         727   -0.360366   -0.396517   0.0017435
         728   -0.365979   -0.396475  0.00174161
         729   -0.381258   -0.396454  0.00173934
         730   -0.422444    -0.39649  0.00173732
         731   -0.435853   -0.396544  0.00173578
         732   -0.390844   -0.396536  0.00173343
         733   -0.379802   -0.396513  0.00173121
         734   -0.408479   -0.396529  0.00172893
         735   -0.437053   -0.396584  0.00172746
         736   -0.442544   -0.396647  0.00172624
         737    -0.42034   -0.396679   0.0017242
         738   -0.370297   -0.396643  0.00172223
         739   -0.343163   -0.396571  0.00172142
         740   -0.323892   -0.396473  0.00172189
         741   -0.347093   -0.396406  0.00172086
         742   -0.372671   -0.396374  0.00171884
         743   -0.400759    -0.39638  0.00171653
         744    -0.41592   -0.396406  0.00171443
         745   -0.408475   -0.396422   0.0017122
         746   -0.381699   -0.396403  0.00171002
         747   -0.406486   -0.396416  0.00170779
         748   -0.427285   -0.396458    0.001706
         749    -0.40482   -0.396469  0.00170376
         750   -0.375493   -0.396441  0.00170172
         751   -0.352594   -0.396382  0.00170045
         752   -0.343718   -0.396312  0.00169963
         753   -0.356992    -0.39626  0.00169818
         754   -0.379797   -0.396238  0.00169607
         755   -0.401184   -0.396245  0.00169383
         756   -0.381823   -0.396226   0.0016917
         757   -0.344049   -0.396157  0.00169087
         758   -0.354221   -0.396101  0.00168954
         759   -0.357201    -0.39605  0.00168809
         760   -0.387637   -0.396039  0.00168591
         761   -0.406329   -0.396053  0.00168375
         762   -0.423269   -0.396088  0.00168192
         763   -0.462369   -0.396175  0.00168195
         764   -0.467103   -0.396268  0.00168231
         765   -0.428109    -0.39631  0.00168063
         766   -0.407961   -0.396325   0.0016785
         767   -0.409098   -0.396342   0.0016764
         768   -0.411831   -0.396362  0.00167434
         769   -0.418092    -0.39639   0.0016724
         770   -0.407696   -0.396405  0.00167029
         771   -0.413399   -0.396427  0.00166827
         772   -0.437872    -0.39648  0.00166697
         773   -0.448076   -0.396547  0.00166615
         774   -0.408011   -0.396562  0.00166406
         775   -0.369114   -0.396527  0.00166229
         776    -0.35557   -0.396474  0.00166099
         777    -0.36817   -0.396437  0.00165925
         778   -0.374661   -0.396409  0.00165735
         779   -0.398581   -0.396412  0.00165523
         780   -0.373261   -0.396382  0.00165337
         781   -0.361581   -0.396338  0.00165186
         782   -0.405276   -0.396349  0.00164978
         783   -0.436529   -0.396401  0.00164847
         784    -0.42215   -0.396433   0.0016467
         785   -0.446403   -0.396497  0.00164583
         786   -0.458148   -0.396576   0.0016456
         787    -0.44455   -0.396637  0.00164464
         788   -0.406663   -0.396649   0.0016426
         789   -0.393363   -0.396645  0.00164053
         790   -0.400227    -0.39665  0.00163846
         791   -0.401239   -0.396655   0.0016364
         792   -0.416745   -0.396681  0.00163453
         793   -0.417763   -0.396707  0.00163268
         794   -0.379222   -0.396685  0.00163077
         795   -0.388952   -0.396676  0.00162875
         796   -0.375904    -0.39665  0.00162691
         797   -0.368859   -0.396615  0.00162525
         798   -0.345378    -0.39655  0.00162448
         799   -0.345422   -0.396486   0.0016237
         800   -0.348669   -0.396427  0.00162277
