           1  -0.0341722  -0.0341722 2.27176e-10
         666   -0.340267   -0.384254  0.00179277
         667   -0.365583   -0.384226  0.00179031
         668   -0.381279   -0.384222  0.00178763
         669   -0.370945   -0.384202  0.00178507
         670   -0.357401   -0.384162  0.00178285
         671    -0.35745   -0.384122  0.00178064
         672   -0.361709   -0.384089   0.0017783
         673   -0.336314   -0.384018  0.00177708
         674    -0.36238   -0.383986  0.00177473
         675   -0.388459   -0.383992  0.00177211
         676   -0.382426    -0.38399  0.00176949
         677   -0.350706   -0.383941  0.00176756
         678   -0.349737    -0.38389  0.00176568
         679   -0.345724   -0.383834  0.00176397
         680   -0.382846   -0.383833  0.00176138
         681   -0.415306   -0.383879   0.0017594
         682   -0.443038   -0.383966  0.00175895
         683   -0.455193    -0.38407  0.00175947
         684   -0.456432   -0.384176  0.00176007
         685   -0.495117   -0.384338  0.00176494
         686   -0.499471   -0.384506  0.00177033
         687   -0.441186   -0.384588  0.00176967
         688   -0.452972   -0.384688  0.00176989
         689   -0.478627   -0.384824  0.00177256
         690   -0.473283   -0.384952  0.00177462
         691   -0.441535   -0.385034  0.00177394
         692   -0.419745   -0.385084  0.00177209
         693    -0.41462   -0.385127  0.00177005
         694   -0.377091   -0.385115  0.00176753
         695   -0.360675    -0.38508  0.00176534
         696   -0.385369    -0.38508   0.0017628
         697   -0.401048   -0.385103  0.00176042
         698   -0.400678   -0.385126  0.00175804
         699   -0.393136   -0.385137  0.00175556
         700   -0.400054   -0.385158  0.00175319
         701   -0.421687    -0.38521  0.00175146
         702     -0.4454   -0.385296  0.00175106
         703   -0.459403   -0.385402  0.00175174
         704   -0.450525   -0.385494  0.00175169
         705   -0.413767   -0.385534  0.00174967
         706    -0.39183   -0.385543  0.00174721
         707   -0.372514   -0.385525  0.00174484
         708   -0.344586   -0.385467  0.00174333
         709   -0.330844    -0.38539  0.00174257
         710   -0.378904   -0.385381  0.00174014
         711   -0.423744   -0.385435  0.00173853
         712   -0.442623   -0.385515  0.00173794
         713   -0.439901   -0.385591  0.00173718
         714   -0.405888    -0.38562  0.00173498
         715   -0.372441   -0.385601  0.00173265
         716   -0.357527   -0.385562  0.00173068
         717   -0.356994   -0.385522  0.00172872
         718   -0.389522   -0.385528  0.00172632
         719   -0.392703   -0.385538  0.00172395
         720   -0.384381   -0.385536  0.00172156
         721   -0.384582   -0.385535  0.00171917
         722   -0.339597   -0.385471  0.00171796
         723   -0.315281   -0.385374  0.00171833
         724   -0.333969   -0.385303  0.00171742
         725   -0.378156   -0.385293  0.00171508
         726   -0.374475   -0.385278  0.00171278
         727   -0.383514   -0.385276  0.00171043
         728   -0.405821   -0.385304  0.00170831
         729   -0.414675   -0.385344  0.00170644
         730    -0.42142   -0.385394  0.00170482
         731   -0.408145   -0.385425  0.00170277
         732    -0.38145    -0.38542  0.00170046
         733   -0.371078     -0.3854  0.00169825
         734   -0.388489   -0.385404  0.00169594
         735    -0.40917   -0.385437  0.00169394
         736   -0.419952   -0.385483  0.00169229
         737   -0.374783   -0.385469  0.00169005
         738   -0.321749   -0.385383  0.00168997
         739   -0.327844   -0.385305  0.00168947
         740   -0.373999   -0.385289  0.00168726
         741   -0.364918   -0.385262  0.00168521
         742   -0.350751   -0.385215  0.00168358
         743    -0.33799   -0.385152  0.00168251
         744   -0.355552   -0.385112  0.00168072
         745   -0.380918   -0.385106  0.00167847
         746   -0.382242   -0.385103  0.00167623
         747   -0.413415   -0.385141  0.00167441
         748   -0.445147   -0.385221  0.00167409
         749    -0.43618   -0.385289  0.00167324
         750   -0.400847    -0.38531  0.00167114
         751   -0.386332   -0.385311  0.00166891
         752   -0.402065   -0.385333  0.00166684
         753   -0.421151   -0.385381  0.00166531
         754   -0.403834   -0.385405  0.00166328
         755   -0.408186   -0.385435  0.00166135
         756   -0.425815   -0.385489  0.00166001
         757   -0.455473   -0.385581  0.00166039
         758   -0.460143    -0.38568  0.00166111
         759   -0.459112   -0.385776  0.00166174
         760   -0.418355   -0.385819   0.0016601
         761   -0.417373   -0.385861  0.00165844
         762   -0.436224   -0.385927  0.00165758
         763   -0.381292   -0.385921  0.00165542
         764   -0.359934   -0.385887   0.0016536
         765   -0.383571   -0.385884  0.00165144
         766   -0.411053   -0.385917  0.00164961
         767   -0.410786   -0.385949  0.00164778
         768    -0.38593   -0.385949  0.00164564
         769   -0.369085   -0.385927  0.00164364
         770   -0.374189   -0.385912  0.00164158
         771   -0.368603   -0.385889   0.0016396
         772   -0.356367   -0.385851  0.00163793
         773   -0.379406   -0.385843  0.00163583
         774   -0.386182   -0.385843  0.00163371
         775   -0.375628    -0.38583  0.00163166
         776   -0.366146   -0.385805  0.00162975
         777   -0.360917   -0.385773  0.00162797
         778   -0.343705   -0.385719  0.00162678
         779   -0.330853   -0.385648  0.00162621
         780   -0.322825   -0.385568  0.00162612
         781   -0.367379   -0.385544  0.00162421
         782   -0.390491   -0.385551  0.00162214
         783   -0.404045   -0.385574  0.00162024
         784   -0.408784   -0.385604  0.00161844
         785   -0.398877   -0.385621  0.00161647
         786   -0.390565   -0.385627  0.00161443
         787   -0.375368   -0.385614  0.00161243
         788   -0.363897   -0.385586  0.00161062
         789   -0.383248   -0.385583  0.00160858
         790   -0.419844   -0.385627  0.00160713
         791    -0.42919   -0.385682  0.00160604
         792   -0.417556   -0.385722  0.00160452
         793   -0.386785   -0.385723  0.00160249
         794   -0.378747   -0.385715   0.0016005
         795   -0.375727   -0.385702  0.00159853
         796   -0.360185    -0.38567  0.00159685
         797    -0.37343   -0.385655  0.00159492
         798   -0.396714   -0.385669  0.00159298
         799   -0.409008   -0.385698  0.00159125
         800   -0.385477   -0.385698  0.00158926
